,name,genre,rating,country,score,company,writer,director,hit rate,zscore,robust,minmax
531,Power,0.554385965,3.180545385,1.412454212,0.192667146,-0.491803279,-0.55234657,-0.284697509,0.2375,-0.03525227192006844,-0.5431670249976224,1.8422985008836317e-05
532,Brighton Beach Memoirs,0.498245614,-0.151961863,1.412454212,0.287562904,0.698878343,-0.270758123,-0.441281139,0.664330167,-0.03293355245683343,-0.3981630359796345,5.1535270823774804e-05
533,Violets Are Blue...,0.554385965,-0.151961863,1.412454212,-0.097771387,-0.260569456,-0.480144404,-0.508896797,0.4743287,-0.03396571965971088,-0.4627108884145107,3.6795490538840995e-05
534,Tai-Pan,0.140350877,3.180545385,1.412454212,-0.126527678,-0.181190682,-0.306859206,-0.619217082,0.16029,-0.03567170883806954,-0.5693970313506617,1.2433250014844198e-05
535,Blue City,0.0,3.180545385,1.412454212,-0.373831776,0.854184642,-0.389891697,-0.430604982,0.6947787,-0.03276814332797481,-0.3878189715575295,5.3897382514304834e-05
536,Sky Bandits,0.0,-0.089716293,0.134798535,0.0891445,-0.498705781,-0.592057762,-0.629893238,0.127527778,-0.03584968689042736,-0.580527108946824,9.891648828542704e-06
537,Born American,0.0,3.180545385,1.412454212,-0.20992092,0.405522002,-0.277978339,-0.128113879,0.996073354,-0.03113138512199154,-0.2854622730915692,7.727097573495693e-05
538,Native Son,0.554385965,-0.089716293,1.412454212,-0.074766355,-0.250215703,-0.40433213,-0.444839858,0.6505605,-0.033008355030183796,-0.40284090740677136,5.046705872319821e-05
539,The Princess Bride,0.140350877,-0.089716293,0.134798535,0.882818116,-0.157031924,-0.368231047,0.263345196,1.931415125,-0.026050218567064323,0.032294760914298934,0.00014983216388547192
540,Full Metal Jacket,0.554385965,3.180545385,0.134798535,1.946800863,-0.008628128,0.090252708,0.096085409,1.545255867,-0.028147996692088433,-0.0988923882972664,0.00011987501298666827
541,Predator,0.0,3.180545385,1.412454212,1.434938893,0.59188956,0.371841155,0.366548043,6.551230533,-0.0009534547221541524,1.6017519232211126,0.0005082244707768277
542,RoboCop,0.0,3.180545385,1.412454212,0.379583034,0.274374461,0.046931408,0.352313167,4.109590846,-0.014217459710943823,0.772270968657675,0.0003188089199939775
543,Dirty Dancing,0.554385965,-0.151961863,1.412454212,0.284687275,5.675582399,12.27075812,3.270462633,35.76287367,0.15773637259466053,11.525616514157887,0.0027743817189273086
544,Adventures in Babysitting,0.140350877,-0.151961863,1.412454212,0.851186197,0.571182053,1.133574007,1.790035587,4.909782143,-0.009870486891037296,1.0441142895222886,0.0003808855138746775
545,The Untouchables,-0.414035088,3.180545385,1.412454212,0.428468728,0.854184642,-0.155234657,-0.067615658,3.05081816,-0.019969154469130408,0.41258162426958356,0.000236672308052296
546,Spaceballs,0.140350877,-0.089716293,1.412454212,0.336448598,-0.074201898,-0.21299639,-0.174377224,1.679272379,-0.02741996311153491,-0.053363908033412365,0.00013027163766869346
547,Raising Arizona,0.498245614,-0.151961863,1.412454212,0.273184759,0.136324418,0.566787004,0.259786477,4.86338,-0.010122562682366998,1.0283504181884633,0.0003772857659181521
548,Lethal Weapon,0.0,3.180545385,1.412454212,0.946081955,0.391716997,0.227436823,0.419928826,8.013808467,0.006991878537441449,2.09862316400126,0.0006216871599714981
549,Near Dark,0.0,3.180545385,1.412454212,0.284687275,-0.312338223,-0.397111913,-0.128113879,0.6738614,-0.03288177482447661,-0.3949250577107276,5.2274677116172066e-05
550,Mannequin,0.498245614,-0.089716293,1.412454212,-0.097771387,0.122519413,0.303249097,0.323843416,7.120199333,0.0021374210699813792,1.7950436631340925,0.0005523634726140212
551,Masters of the Universe,0.0,-0.089716293,1.412454212,-0.189791517,0.125970664,-0.158844765,-0.395017794,0.788016818,-0.03226163498897541,-0.35614384621773626,6.113053389571355e-05
552,Fatal Attraction,0.554385965,3.180545385,1.412454212,0.851186197,0.854184642,7.61732852,2.220640569,22.8675495,0.08768359411402471,7.144779382910614,0.0017739986799437393
553,Empire of the Sun,0.0,-0.089716293,1.412454212,0.99209202,0.62295082,-0.216606498,2.352313167,0.635391314,-0.03309076037436752,-0.4079942275097429,4.929027586845692e-05
554,No Way Out,0.0,3.180545385,1.412454212,0.336448598,0.274374461,0.216606498,0.167259786,2.367301,-0.023682304721575235,0.1803751814615093,0.0001836469660985839
555,The Witches of Eastwick,0.498245614,3.180545385,1.412454212,0.195542775,0.391716997,0.407942238,0.366548043,2.898477727,-0.020796731229970625,0.360828088128996,0.00022485416503273878
556,The Running Man,0.0,3.180545385,1.412454212,-0.066139468,-0.246764452,0.451263538,-0.306049822,1.411929815,-0.028872279405987338,-0.14418630347646158,0.00010953195225262845
557,Black Widow,-0.414035088,3.180545385,1.412454212,0.077641984,0.136324418,0.985559567,-0.441281139,2.40052,-0.02350184526063651,0.19166043701184762,0.00018622400283949085
558,Angel Heart,51.81052632,-1.247285584,0.134798535,0.273184759,-0.194995686,-0.342960289,-0.306049822,1.010961647,-0.0310505057057214,-0.28040437877767316,7.842596769950696e-05
559,Moonstruck,0.498245614,-0.089716293,1.412454212,0.336448598,0.226056946,0.238267148,0.256227758,5.3761478,-0.007336994159090163,1.2025493904930094,0.0004170648519879921
560,Jaws: the Revenge,0.140350877,-0.151961863,1.412454212,-0.457225018,0.892148404,0.23465704,-0.074733096,2.255696217,-0.02428858844409435,0.14246047912865642,0.00017498898042014852
561,Wall Street,-0.414035088,3.180545385,1.412454212,0.578001438,0.59188956,0.101083032,0.537366548,2.9232046,-0.020662404544270267,0.3692283735308973,0.0002267724064069144
562,"Good Morning, Vietnam",-0.154385965,3.180545385,1.412454212,0.273184759,0.571182053,2.801444043,0.291814947,9.53249,0.015241989943045714,2.614554083038088,0.0007395022088374441
563,A Nightmare on Elm Street 3: Dream Warriors,-0.287719298,3.180545385,1.412454212,0.195542775,1.796376186,1.097472924,1.206405694,9.954049333,0.017532076037957253,2.757767448959252,0.000772205598151187
564,"Planes, Trains & Automobiles",0.498245614,3.180545385,1.412454212,0.946081955,0.854184642,2.075812274,2.93594306,1.651009333,-0.027573499763620953,-0.06296551243875159,0.00012807906992276665
565,Overboard,0.498245614,-0.089716293,1.412454212,0.851186197,0.226056946,0.55234657,0.850533808,1.214235773,-0.02994623588421114,-0.21134749992275126,9.419540359997793e-05
566,Beverly Hills Cop II,0.0,3.180545385,1.412454212,5.02372394,0.854184642,1.249097473,0.640569395,10.713037,0.021655213557026348,3.015612952485848,0.0008310857301164549
567,Superman IV: The Quest for Peace,0.0,-0.089716293,0.134798535,-0.35945363,1.123382226,-0.039711191,-0.384341637,0.922412941,-0.031531539203165065,-0.3104864033979738,7.155660773316944e-05
568,The Secret of My Success,0.498245614,-0.151961863,1.412454212,5.02372394,0.698878343,5.332129964,0.807829181,9.249739917,0.013705973580164284,2.518497400310302,0.000717567251361738
569,Evil Dead II,0.498245614,3.180545385,1.412454212,0.99209202,1.019844694,0.631768953,0.327402135,1.645499444,-0.02760343177839479,-0.06483734799728731,0.00012765162820593833
570,Innerspace,0.0,-0.089716293,1.412454212,0.287562904,0.391716997,-0.292418773,0.900355872,0.95903,-0.031332620068684765,-0.29804674933503356,7.439725634953227e-05
571,The Living Daylights,0.0,-0.089716293,0.134798535,-0.066139468,0.426229508,-0.046931408,0.06405694,1.279656475,-0.029590843349301826,-0.18912258826519016,9.927055795952888e-05
572,Over the Top,0.0,-0.089716293,1.412454212,-0.074766355,0.619499569,-0.407942238,-0.298932384,0.6423032,-0.033053212127230946,-0.4056461014419864,4.9826480575731676e-05
573,Three Men and a Baby,0.498245614,-0.089716293,1.412454212,-0.092020129,0.571182053,4.866425993,1.501779359,15.25281455,0.04631717838001022,4.557879420273511,0.0011832689247308157
574,La Bamba,-0.154385965,-0.151961863,1.412454212,0.851186197,0.729939603,1.086642599,1.024911032,8.340833231,0.00876841343087749,2.209720970468313,0.000647056822875692
575,The Monster Squad,0.0,-0.151961863,1.412454212,0.284687275,-0.246764452,0.227436823,-0.565836299,0.314165833,-0.03483579114413907,-0.5171218846446752,2.4370505054991686e-05
576,Prince of Darkness,51.81052632,3.180545385,1.412454212,-0.066139468,0.446937015,2.527075812,0.412811388,4.727497333,-0.010860733995101747,0.9821879623060913,0.000366744370171398
577,Broadcast News,0.498245614,3.180545385,1.412454212,0.382458663,0.136324418,0.407942238,1.053380783,3.36656545,-0.018253883517378052,0.5198482143829751,0.0002611670961907648
578,Harry and the Hendersons,0.498245614,-0.089716293,1.412454212,-0.080517613,0.62295082,1.166064982,0.583629893,4.9998613,-0.009381139345535194,1.0747162434192763,0.00038787360193208204
579,Creepshow 2,-0.287719298,3.180545385,1.412454212,-0.092020129,0.205349439,0.451263538,0.747330961,4.0,-0.014812802887829888,0.7350404468753288,0.00031030716989285847
580,*batteries not included,0.498245614,-0.089716293,1.412454212,-0.066139468,0.892148404,0.299638989,-0.170818505,2.60355188,-0.022398891420419325,0.2606350193492329,0.0002019746459755096
581,Roxanne,0.498245614,-0.089716293,1.412454212,0.195542775,0.27092321,0.566787004,-0.355871886,3.337573667,-0.01841137897274493,0.5099990413189168,0.0002589179950746746
582,Dragnet,0.498245614,-0.151961863,1.412454212,-0.080517613,0.067299396,0.9566787,-0.028469751,3.3336758,-0.018432553811771717,0.5086748465750585,0.0002586156094980417
583,Throw Momma from the Train,0.498245614,-0.151961863,1.412454212,17.4751977,0.274374461,0.855595668,0.078291815,4.136855143,-0.014069348679922624,0.7815332751402699,0.0003209240075969758
584,Teen Wolf Too,0.498245614,-0.089716293,1.412454212,-0.201294033,3.218291631,0.873646209,0.259786477,2.629567667,-0.022257562816369935,0.2694731783738323,0.0002039928776785292
585,Ernest Goes to Camp,0.498245614,-0.089716293,1.412454212,-0.034507549,1.77566868,1.78700361,1.007117438,6.716966286,-5.310899697721283e-05,1.658056156534359,0.0005210817851078695
586,The Hidden,51.81052632,3.180545385,1.412454212,0.284687275,0.129421915,0.433212996,0.807829181,1.9495976,-0.02595144378043523,0.03847176434343994,0.0001512427092395049
587,The Bedroom Window,-0.414035088,3.180545385,1.412454212,0.077641984,-0.181190682,-0.090252708,0.359430605,1.522937952,-0.028269236913352657,-0.1064742954626154,0.00011814365180976835
588,Barfly,0.498245614,3.180545385,1.412454212,0.382458663,0.125970664,0.0433213,-0.31316726,1.073856,-0.030708837352114444,-0.25903772576950973,8.330513499763665e-05
589,Maid to Order,-0.287719298,-0.089716293,1.412454212,-0.034507549,0.091458154,1.166064982,1.612099644,3.289507,-0.018672497152579993,0.49366969303787256,0.00025518911802021964
590,Blind Date,0.498245614,-0.151961863,1.412454212,-0.080517613,0.505608283,0.989169675,-0.270462633,2.185421167,-0.024670351821692766,0.11858643421271076,0.00016953723937378733
591,No Man's Land,-0.414035088,3.180545385,1.412454212,-0.092020129,0.274374461,-0.339350181,-0.548042705,0.359696375,-0.03458845025291513,-0.5016541161442565,2.7902636653396402e-05
592,Ishtar,0.0,-0.151961863,1.412454212,-0.115025162,0.729939603,-0.332129964,-0.583629893,0.261366927,-0.0351226168196535,-0.5350588829585403,2.0274514187063952e-05
593,Tough Guys Don't Dance,0.498245614,3.180545385,1.412454212,-0.186915888,0.125970664,-0.577617329,-0.615658363,0.17165,-0.03560999658073898,-0.5655377790236247,1.3314526915915957e-05
594,The Garbage Pail Kids Movie,0.140350877,-0.089716293,1.412454212,-0.342199856,3.218291631,-0.068592058,-0.113879004,1.576615,-0.027977640804292724,-0.08823897218774941,0.00012230776646822964
595,Radio Days,0.498245614,-0.089716293,1.412454212,0.379583034,-0.343399482,0.028880866,-0.03202847,0.924548688,-0.03151993693481499,-0.3097608411990555,7.17222929882428e-05
596,Project X,0.498245614,-0.089716293,1.412454212,-0.092020129,0.136324418,0.776173285,-0.370106762,1.199410833,-0.030026771140565903,-0.2163838717707428,9.30453263832724e-05
597,Three O'Clock High,0.498245614,-0.151961863,1.412454212,0.336448598,-0.333045729,-0.462093863,-0.448398577,0.614310333,-0.03320528105431934,-0.4151559198495733,4.7654872557961094e-05
598,The Barbarians,0.0,3.180545385,-0.210989011,0.155283968,-0.474547023,-0.566787004,-0.604982206,0.2,-0.035455987558263506,-0.5559066343518378,1.551384030899557e-05
599,The Believers,-0.414035088,3.180545385,1.412454212,-0.092020129,0.274374461,-0.119133574,-0.217081851,1.442572154,-0.02870581744211601,-0.13377639871487643,0.00011190909886843043
600,Death Wish 4: The Crackdown,0.0,3.180545385,1.412454212,-0.189791517,0.125970664,-0.328519856,-0.12455516,1.376062,-0.029067128334611007,-0.1563714221828421,0.00010674942788190529
601,Cry Freedom,-0.154385965,-0.089716293,0.134798535,0.578001438,0.892148404,-0.306859206,-0.348754448,0.203441276,-0.03543729311195563,-0.5547375540339702,1.5780804837957945e-05
602,Assassination,0.0,-0.151961863,1.412454212,0.014378145,0.619499569,-0.198555957,-0.241992883,1.2151586,-0.029941222703111173,-0.21103399444324394,9.42669939273358e-05
603,The Pick-up Artist,0.498245614,-0.151961863,1.412454212,-0.18116463,0.136324418,-0.184115523,-0.270462633,0.886024533,-0.031729216210061674,-0.3228483794764221,6.873369721933363e-05
604,Someone to Watch Over Me,-0.414035088,3.180545385,1.412454212,-0.092020129,0.729939603,-0.476534296,0.085409253,0.803011641,-0.03218017685732029,-0.35104976122158676,6.229379015852689e-05
605,Ironweed,0.554385965,3.180545385,1.412454212,-0.066139468,-0.471095772,-0.509025271,-0.622775801,0.27382763,-0.03505492508461339,-0.5308256965985696,2.124118053609701e-05
606,Who's That Girl,0.498245614,-0.089716293,1.412454212,-0.186915888,-0.36755824,-0.483754513,0.096085409,0.429718176,-0.03420806262949425,-0.4778661057170935,3.333473135346184e-05
607,Extreme Prejudice,0.0,3.180545385,1.412454212,0.195542775,0.136324418,-0.451263538,-0.181494662,0.513992909,-0.03375024713571255,-0.44923604766773856,3.987252849579369e-05
608,Matewan,0.554385965,-0.151961863,1.412454212,0.428468728,-0.308886972,0.429602888,0.274021352,0.4200895,-0.034260369612862614,-0.48113718760611507,3.258776570674493e-05
609,Suspect,-0.414035088,3.180545385,1.412454212,0.195542775,0.505608283,0.321299639,-0.459074733,1.295337931,-0.029505655140852016,-0.18379523830398167,0.00010048708128241385
610,The Fourth Protocol,0.961403509,3.180545385,0.134798535,0.195542775,0.170836928,0.108303249,-0.355871886,2.0706385,-0.02529389913533642,0.07959213186031078,0.0001606327223781437
611,Hiding Out,0.498245614,-0.151961863,1.412454212,0.077641984,-0.181190682,-0.277978339,-0.320284698,1.002777286,-0.03109496656770364,-0.2831847937631099,7.77910479548474e-05
612,Made in Heaven,0.498245614,-0.089716293,1.412454212,0.077641984,-0.226056946,-0.079422383,-0.206405694,0.351757308,-0.034631578575597226,-0.5043511991367083,2.728674612847025e-05
613,Date with an Angel,0.498245614,-0.089716293,1.412454212,0.192667146,-0.181190682,0.577617329,0.523131673,0.24862025,-0.03519186208471807,-0.5393892212397233,1.9285662778127095e-05
614,Critical Condition,0.498245614,3.180545385,1.412454212,-0.189791517,0.854184642,-0.115523466,-0.053380783,1.445750143,-0.028688553280587697,-0.1326967630244233,0.0001121556383312438
615,Like Father Like Son,0.498245614,-0.151961863,1.412454212,0.014378145,0.515962036,0.368231047,0.768683274,3.274055714,-0.018756434981604644,0.4884205371002658,0.0002539904506396164
616,Steel Dawn,0.0,3.180545385,1.412454212,0.054636952,-0.488352028,-0.581227437,0.145907473,0.159712216,-0.035674847601704175,-0.5695933178160248,1.2388427154544125e-05
617,Tin Men,0.498245614,3.180545385,1.412454212,0.195542775,0.571182053,-0.093862816,0.291814947,2.310126,-0.023992903164609978,0.16095152373278213,0.0001792114901462267
618,Prison,-0.414035088,3.180545385,1.412454212,-0.074766355,-0.012079379,-0.606498195,-0.128113879,0.086426,-0.03607296888872662,-0.5944903248263889,6.70308830526987e-06
619,Street Smart,-0.414035088,3.180545385,1.412454212,0.077641984,0.125970664,-0.559566787,-0.597864769,0.2238224,-0.035326574347081155,-0.5478136191550416,1.7361915207595204e-05
620,The House on Carroll Street,0.961403509,-0.089716293,1.412454212,-0.092020129,0.274374461,-0.628158845,-0.459074733,0.032844571,-0.036364045555503655,-0.6126931641357392,2.5463915003300417e-06
621,The Principal,0.0,3.180545385,1.412454212,17.4751977,0.505608283,-0.299638989,-0.071174377,1.794085455,-0.02679625060352214,-0.01435927504685631,0.0001391785137091685
622,American Ninja 2: The Confrontation,0.0,3.180545385,1.412454212,-0.184040259,0.125970664,3.487364621,3.053380783,11.42857143,0.025542294971906205,3.258696395624281,0.0008865948819721368
623,A Prayer for the Dying,0.0,3.180545385,0.134798535,17.4751977,-0.46419327,-0.55234657,-0.590747331,0.238781167,-0.03524531208665405,-0.5427317832083554,1.8522374347173943e-05
624,Slam Dance,-0.414035088,3.180545385,0.134798535,-0.18116463,-0.512510785,-0.606498195,-0.09252669,0.090418,-0.03605128267998863,-0.5931341509452682,7.0127764557169175e-06
625,Rampage,0.554385965,3.180545385,1.412454212,0.008626887,-0.181190682,-0.599277978,-0.259786477,0.1061824,-0.03596564388514163,-0.5877786230065056,8.235734341214773e-06
626,The Sicilian,0.0,3.180545385,1.412454212,-0.189791517,0.122519413,-0.238267148,-0.533807829,0.600764333,-0.03327886857525242,-0.41975780647123195,4.6604011915186614e-05
627,The Outing,51.81052632,3.180545385,1.412454212,0.054636952,-0.357204487,-0.444043321,-0.483985765,0.5416975,-0.03359974424407259,-0.43982416322351686,4.2021772870964516e-05
628,Leonard Part 6,0.0,-0.089716293,1.412454212,-0.63263839,0.729939603,-0.292418773,-0.209964413,0.192302292,-0.035497804718206426,-0.5585217221609797,1.4916673737552321e-05
