,0,1,zscore,robust,minmax
634,All Girl Productions,2.05,-0.03702272496050284,0.16393442622950807,0.000159033202253772
635,Jones Entertainment Group,2.05,-0.03702272496050284,0.16393442622950807,0.000159033202253772
636,Bad Lt. Productions,2.04,-0.03705117391530377,0.1604831751509922,0.00015825743053546093
637,O Entertainment,2.04,-0.03705117391530377,0.1604831751509922,0.00015825743053546093
638,United Film Distribution Company (UFDC),2.03,-0.03707962287010471,0.15703192407247615,0.00015748165881714982
639,Midwinter Productions Inc.,2.03,-0.03707962287010471,0.15703192407247615,0.00015748165881714982
640,Mandalay Vision,2.03,-0.03707962287010471,0.15703192407247615,0.00015748165881714982
641,Avery Pix,2.02,-0.03710807182490565,0.15358067299396025,0.00015670588709883876
642,Banner Entertainment,2.02,-0.03710807182490565,0.15358067299396025,0.00015670588709883876
643,GoldDay,2.02,-0.03710807182490565,0.15358067299396025,0.00015670588709883876
644,Revolution Studios,2.0,-0.03716496973450753,0.14667817083692833,0.0001551543436622166
645,This Is That Productions,2.0,-0.03716496973450753,0.14667817083692833,0.0001551543436622166
646,Reel FX Creative Studios,2.0,-0.03716496973450753,0.14667817083692833,0.0001551543436622166
647,Desert Hearts Productions,1.99,-0.03719341868930847,0.14322691975841237,0.0001543785719439055
648,Clipsal Films,1.98,-0.03722186764410941,0.1397756686798964,0.00015360280022559442
649,Circle Films,1.97,-0.03725031659891035,0.13632441760138042,0.00015282702850728333
650,Amercent Films,1.97,-0.03725031659891035,0.13632441760138042,0.00015282702850728333
651,Carolco Pictures,1.97,-0.03725031659891035,0.13632441760138042,0.00015282702850728333
652,Intermedia Films,1.97,-0.03725031659891035,0.13632441760138042,0.00015282702850728333
653,Heron Communications,1.95,-0.03730721450851223,0.1294219154443485,0.00015127548507066116
654,BBC Films,1.95,-0.03730721450851223,0.1294219154443485,0.00015127548507066116
655,Golan-Globus Productions,1.94,-0.03733566346331317,0.12597066436583254,0.0001504997133523501
656,Alibaba Pictures,1.94,-0.03733566346331317,0.12597066436583254,0.0001504997133523501
657,Bavaria Film,1.93,-0.03736411241811411,0.12251941328731657,0.00014972394163403902
658,Gladden Entertainment,1.93,-0.03736411241811411,0.12251941328731657,0.00014972394163403902
659,Studio 8,1.93,-0.03736411241811411,0.12251941328731657,0.00014972394163403902
660,Canal+,1.92,-0.03739256137291505,0.11906816220880061,0.00014894816991572793
661,Dog Run Pictures,1.92,-0.03739256137291505,0.11906816220880061,0.00014894816991572793
662,K5 International,1.92,-0.03739256137291505,0.11906816220880061,0.00014894816991572793
663,American Empirical Pictures,1.91,-0.03742101032771599,0.11561691113028465,0.00014817239819741684
664,FilmColony,1.91,-0.03742101032771599,0.11561691113028465,0.00014817239819741684
665,China Film Group Corporation (CFGC),1.91,-0.03742101032771599,0.11561691113028465,0.00014817239819741684
666,Cross Creek Pictures,1.9,-0.037449459282516924,0.11216566005176867,0.00014739662647910576
667,Bullwinkle Studios,1.9,-0.037449459282516924,0.11216566005176867,0.00014739662647910576
668,Spinal Tap Prod.,1.89,-0.037477908237317864,0.10871440897325271,0.00014662085476079467
669,Sycamore Pictures,1.89,-0.037477908237317864,0.10871440897325271,0.00014662085476079467
670,Sparkle Roll Media,1.89,-0.037477908237317864,0.10871440897325271,0.00014662085476079467
671,Open Road Films (II),1.88,-0.037506357192118804,0.10526315789473674,0.00014584508304248359
672,Dino De Laurentiis Company,1.87,-0.03753480614691975,0.10181190681622086,0.00014506931132417253
673,Blue Yonder Films,1.87,-0.03753480614691975,0.10181190681622086,0.00014506931132417253
674,Bungalow Productions,1.86,-0.03756325510172069,0.09836065573770489,0.00014429353960586144
675,The Halcyon Company,1.86,-0.03756325510172069,0.09836065573770489,0.00014429353960586144
676,Capella Films,1.85,-0.03759170405652163,0.09490940465918893,0.00014351776788755035
677,Overture Films,1.85,-0.03759170405652163,0.09490940465918893,0.00014351776788755035
678,Rankin/Bass Productions,1.84,-0.037620153011322564,0.09145815358067295,0.00014274199616923927
679,Vista Organization,1.84,-0.037620153011322564,0.09145815358067295,0.00014274199616923927
680,Mandate Pictures,1.84,-0.037620153011322564,0.09145815358067295,0.00014274199616923927
681,Night Life Inc.,1.83,-0.037648601966123504,0.088006902502157,0.00014196622445092818
682,Brant-Allen,1.83,-0.037648601966123504,0.088006902502157,0.00014196622445092818
683,R.P. Productions,1.83,-0.037648601966123504,0.088006902502157,0.00014196622445092818
684,Cottonwood Pictures,1.83,-0.037648601966123504,0.088006902502157,0.00014196622445092818
685,Geffen Pictures,1.82,-0.037677050920924444,0.08455565142364103,0.0001411904527326171
686,Artimm,1.82,-0.037677050920924444,0.08455565142364103,0.0001411904527326171
687,Cinema City Films,1.8,-0.037733948830526325,0.0776531492666091,0.00013963890929599493
688,Epic Productions,1.8,-0.037733948830526325,0.0776531492666091,0.00013963890929599493
689,Allied Vision,1.79,-0.037762397785327265,0.07420189818809314,0.00013886313757768384
690,Astralwerks,1.78,-0.037790846740128205,0.07075064710957717,0.00013808736585937275
691,Blue Askew,1.78,-0.037790846740128205,0.07075064710957717,0.00013808736585937275
692,Dovemead Films,1.77,-0.037819295694929145,0.0672993960310612,0.0001373115941410617
693,Applied Action,1.77,-0.037819295694929145,0.0672993960310612,0.0001373115941410617
694,Silver Pictures,1.77,-0.037819295694929145,0.0672993960310612,0.0001373115941410617
695,Leisure Investment Company,1.76,-0.037847744649730085,0.06384814495254525,0.0001365358224227506
696,Capella International,1.76,-0.037847744649730085,0.06384814495254525,0.0001365358224227506
697,Q Productions,1.76,-0.037847744649730085,0.06384814495254525,0.0001365358224227506
698,Vanguard Films and Animation,1.76,-0.037847744649730085,0.06384814495254525,0.0001365358224227506
699,Pan Arts,1.75,-0.037876193604531025,0.06039689387402927,0.00013576005070443952
700,Film Partner International,1.75,-0.037876193604531025,0.06039689387402927,0.00013576005070443952
701,Blue Train Productions,1.74,-0.037904642559331965,0.05694564279551331,0.00013498427898612844
702,BBE,1.73,-0.037933091514132905,0.053494391716997346,0.00013420850726781735
703,Phoenix Pictures,1.73,-0.037933091514132905,0.053494391716997346,0.00013420850726781735
704,Beverly Detroit,1.73,-0.037933091514132905,0.053494391716997346,0.00013420850726781735
705,Davis Entertainment,1.71,-0.037989989423734785,0.04659188955996541,0.00013265696383119518
706,Stoney Lake Entertainment,1.71,-0.037989989423734785,0.04659188955996541,0.00013265696383119518
707,Chester Films Inc.,1.7,-0.038018438378535725,0.04314063848144945,0.0001318811921128841
708,Andrea Sperling Productions,1.7,-0.038018438378535725,0.04314063848144945,0.0001318811921128841
709,Fear of God Films,1.7,-0.038018438378535725,0.04314063848144945,0.0001318811921128841
710,Pathé Renn Productions,1.69,-0.038046887333336665,0.039689387402933485,0.000131105420394573
711,Abraham Productions,1.69,-0.038046887333336665,0.039689387402933485,0.000131105420394573
712,Four Seasons Partnership,1.69,-0.038046887333336665,0.039689387402933485,0.000131105420394573
713,International Cinema Corporation (ICC),1.68,-0.038075336288137605,0.03623813632441752,0.00013032964867626192
714,American Filmworks,1.68,-0.038075336288137605,0.03623813632441752,0.00013032964867626192
715,Go Films,1.68,-0.038075336288137605,0.03623813632441752,0.00013032964867626192
716,Jet Tone Production,1.68,-0.038075336288137605,0.03623813632441752,0.00013032964867626192
717,Steel Mill Pictures,1.68,-0.038075336288137605,0.03623813632441752,0.00013032964867626192
718,Green/Renzi,1.67,-0.038103785242938545,0.03278688524590155,0.00012955387695795084
719,Celandine Films,1.66,-0.03813223419773948,0.029335634167385587,0.00012877810523963978
720,Beco Films,1.65,-0.03816068315254042,0.025884383088869624,0.0001280023335213287
721,21 Laps Entertainment,1.65,-0.03816068315254042,0.025884383088869624,0.0001280023335213287
722,Astrakan Films,1.65,-0.03816068315254042,0.025884383088869624,0.0001280023335213287
723,Cave 76,1.65,-0.03816068315254042,0.025884383088869624,0.0001280023335213287
724,Filmax Group,1.64,-0.03818913210734136,0.022433132010353657,0.0001272265618030176
725,Young Hannibal Productions,1.64,-0.03818913210734136,0.022433132010353657,0.0001272265618030176
726,AdScott Pictures,1.63,-0.0382175810621423,0.018981880931837693,0.00012645079008470652
727,CJ Entertainment,1.61,-0.03827447897174418,0.01207937877480584,0.00012489924664808437
728,Whitewater Films,1.61,-0.03827447897174418,0.01207937877480584,0.00012489924664808437
729,IM Global,1.61,-0.03827447897174418,0.01207937877480584,0.00012489924664808437
730,Vegahom Europe,1.6,-0.03830292792654512,0.008628127696289874,0.0001241234749297733
731,Artisan Entertainment,1.6,-0.03830292792654512,0.008628127696289874,0.0001241234749297733
732,Bluegrass Films,1.6,-0.03830292792654512,0.008628127696289874,0.0001241234749297733
733,DeHaven/Shapiro Productions,1.59,-0.03833137688134606,0.00517687661777391,0.0001233477032114622
734,Interscope Communications,1.59,-0.03833137688134606,0.00517687661777391,0.0001233477032114622
735,Total Recall,1.59,-0.03833137688134606,0.00517687661777391,0.0001233477032114622
736,James Glickenhaus,1.58,-0.038359825836147,0.0017256255392579442,0.00012257193149315112
737,Cinépix Film Properties (CFP),1.58,-0.038359825836147,0.0017256255392579442,0.00012257193149315112
738,Lewitt / Eberts Productions,1.58,-0.038359825836147,0.0017256255392579442,0.00012257193149315112
739,Konrad Pictures,1.58,-0.038359825836147,0.0017256255392579442,0.00012257193149315112
740,Chockstone Pictures,1.58,-0.038359825836147,0.0017256255392579442,0.00012257193149315112
741,L.A. Films,1.57,-0.03838827479094794,-0.001725625539258021,0.00012179615977484003
742,Cannon Group,1.57,-0.03838827479094794,-0.001725625539258021,0.00012179615977484003
743,Village Roadshow Pictures,1.57,-0.03838827479094794,-0.001725625539258021,0.00012179615977484003
744,Apostle,1.57,-0.03838827479094794,-0.001725625539258021,0.00012179615977484003
745,Zentropa Entertainments,1.56,-0.03841672374574888,-0.005176876617773986,0.00012102038805652894
746,Fox Atomic,1.56,-0.03841672374574888,-0.005176876617773986,0.00012102038805652894
747,Natant,1.55,-0.03844517270054982,-0.00862812769628995,0.00012024461633821786
748,Castle Rock Entertainment,1.55,-0.03844517270054982,-0.00862812769628995,0.00012024461633821786
749,TaliaFilm II Productions,1.54,-0.03847362165535076,-0.012079378774805916,0.00011946884461990677
750,Empire Pictures,1.54,-0.03847362165535076,-0.012079378774805916,0.00011946884461990677
751,No Frills Film Production,1.54,-0.03847362165535076,-0.012079378774805916,0.00011946884461990677
752,Allied Filmmakers,1.53,-0.0385020706101517,-0.01553062985332188,0.00011869307290159569
753,Tomson Films,1.53,-0.0385020706101517,-0.01553062985332188,0.00011869307290159569
754,BRON Studios,1.53,-0.0385020706101517,-0.01553062985332188,0.00011869307290159569
755,Davis-Films,1.52,-0.03853051956495264,-0.018981880931837846,0.00011791730118328461
756,Eddie Murphy Productions,1.51,-0.03855896851975358,-0.022433132010353813,0.00011714152946497353
757,Caravan Pictures,1.51,-0.03855896851975358,-0.022433132010353813,0.00011714152946497353
758,1492 Pictures,1.51,-0.03855896851975358,-0.022433132010353813,0.00011714152946497353
759,Roadside Attractions,1.51,-0.03855896851975358,-0.022433132010353813,0.00011714152946497353
760,AMLF,1.5,-0.03858741747455452,-0.025884383088869777,0.00011636575774666244
761,Art Linson Productions,1.5,-0.03858741747455452,-0.025884383088869777,0.00011636575774666244
762,Endgame Entertainment,1.5,-0.03858741747455452,-0.025884383088869777,0.00011636575774666244
763,River Road Entertainment,1.5,-0.03858741747455452,-0.025884383088869777,0.00011636575774666244
764,Fine Line Features,1.49,-0.03861586642935546,-0.029335634167385743,0.00011558998602835136
765,Azoff Entertainment,1.48,-0.03864431538415639,-0.03278688524590171,0.00011481421431004027
766,Big Screen Productions,1.48,-0.03864431538415639,-0.03278688524590171,0.00011481421431004027
767,CTB Film Company,1.47,-0.03867276433895733,-0.03623813632441767,0.0001140384425917292
768,ABC Motion Pictures,1.46,-0.03870121329375828,-0.03968938740293364,0.00011326267087341811
769,Largo International N.V.,1.46,-0.03870121329375828,-0.03968938740293364,0.00011326267087341811
770,El Deseo,1.46,-0.03870121329375828,-0.03968938740293364,0.00011326267087341811
771,Atchafalaya,1.45,-0.03872966224855922,-0.043140638481449604,0.00011248689915510703
772,Tim Burton Productions,1.45,-0.03872966224855922,-0.043140638481449604,0.00011248689915510703
773,Entertainment Manufacturing Company,1.45,-0.03872966224855922,-0.043140638481449604,0.00011248689915510703
774,Tapestry Films,1.44,-0.03875811120336016,-0.046591889559965564,0.00011171112743679594
775,Hollywood Licensing Group,1.44,-0.03875811120336016,-0.046591889559965564,0.00011171112743679594
776,Zanuck/Brown Productions,1.43,-0.03878656015816109,-0.05004314063848153,0.00011093535571848485
777,Largo Entertainment,1.42,-0.03881500911296203,-0.0534943917169975,0.00011015958400017377
778,Block 2 Pictures,1.42,-0.03881500911296203,-0.0534943917169975,0.00011015958400017377
779,Dune Entertainment III,1.42,-0.03881500911296203,-0.0534943917169975,0.00011015958400017377
780,Incorporated Television Company (ITC),1.41,-0.03884345806776297,-0.056945642795513465,0.0001093838122818627
781,Angry Films,1.41,-0.03884345806776297,-0.056945642795513465,0.0001093838122818627
782,HanWay Films,1.41,-0.03884345806776297,-0.056945642795513465,0.0001093838122818627
783,ASIG Productions,1.41,-0.03884345806776297,-0.056945642795513465,0.0001093838122818627
784,Arcafin B.V.,1.4,-0.03887190702256391,-0.060396893874029425,0.00010860804056355161
785,Permut Presentations,1.4,-0.03887190702256391,-0.060396893874029425,0.00010860804056355161
786,BN Films,1.4,-0.03887190702256391,-0.060396893874029425,0.00010860804056355161
787,Bryna Productions,1.39,-0.03890035597736485,-0.0638481449525454,0.00010783226884524052
788,City Films,1.39,-0.03890035597736485,-0.0638481449525454,0.00010783226884524052
789,21st Century Film Corporation,1.39,-0.03890035597736485,-0.0638481449525454,0.00010783226884524052
790,Saturn Films,1.39,-0.03890035597736485,-0.0638481449525454,0.00010783226884524052
791,Stratus Film Co.,1.39,-0.03890035597736485,-0.0638481449525454,0.00010783226884524052
792,WIP,1.39,-0.03890035597736485,-0.0638481449525454,0.00010783226884524052
793,Capitol Films,1.39,-0.03890035597736485,-0.0638481449525454,0.00010783226884524052
794,Bad Bird Productions,1.38,-0.03892880493216579,-0.06729939603106136,0.00010705649712692944
795,Artists First,1.38,-0.03892880493216579,-0.06729939603106136,0.00010705649712692944
796,Lawrence Gordon Productions,1.37,-0.03895725388696673,-0.07075064710957725,0.00010628072540861837
797,Hill/Rosenman,1.37,-0.03895725388696673,-0.07075064710957725,0.00010628072540861837
798,Cinergi Pictures Entertainment,1.37,-0.03895725388696673,-0.07075064710957725,0.00010628072540861837
799,NDF International,1.37,-0.03895725388696673,-0.07075064710957725,0.00010628072540861837
800,Media Asia Films,1.37,-0.03895725388696673,-0.07075064710957725,0.00010628072540861837
801,Arcade Pictures,1.37,-0.03895725388696673,-0.07075064710957725,0.00010628072540861837
802,Brooksfilms,1.36,-0.038985702841767673,-0.07420189818809321,0.0001055049536903073
803,FAI Films,1.36,-0.038985702841767673,-0.07420189818809321,0.0001055049536903073
804,Ternion Pictures,1.36,-0.038985702841767673,-0.07420189818809321,0.0001055049536903073
805,Arka Mediaworks,1.36,-0.038985702841767673,-0.07420189818809321,0.0001055049536903073
806,Morgan Creek Entertainment,1.35,-0.039014151796568614,-0.07765314926660918,0.00010472918197199621
807,Channel Films,1.35,-0.039014151796568614,-0.07765314926660918,0.00010472918197199621
808,Space Rocket Nation,1.35,-0.039014151796568614,-0.07765314926660918,0.00010472918197199621
809,Cornelius Productions,1.34,-0.039042600751369554,-0.08110440034512514,0.00010395341025368512
810,Adventure Pictures,1.34,-0.039042600751369554,-0.08110440034512514,0.00010395341025368512
811,Film Workshop,1.34,-0.039042600751369554,-0.08110440034512514,0.00010395341025368512
812,All Net Productions,1.34,-0.039042600751369554,-0.08110440034512514,0.00010395341025368512
813,Victoires International,1.34,-0.039042600751369554,-0.08110440034512514,0.00010395341025368512
814,Clavius Base,1.33,-0.039071049706170494,-0.0845556514236411,0.00010317763853537404
815,Stage 6 Films,1.33,-0.039071049706170494,-0.0845556514236411,0.00010317763853537404
816,Two Ton Films,1.33,-0.039071049706170494,-0.0845556514236411,0.00010317763853537404
817,2DUX²,1.33,-0.039071049706170494,-0.0845556514236411,0.00010317763853537404
818,Braven Films,1.33,-0.039071049706170494,-0.0845556514236411,0.00010317763853537404
819,Legend3D,1.33,-0.039071049706170494,-0.0845556514236411,0.00010317763853537404
820,CiBy 2000,1.32,-0.039099498660971434,-0.08800690250215708,0.00010240186681706295
821,Arts Council of England,1.32,-0.039099498660971434,-0.08800690250215708,0.00010240186681706295
822,Sony Pictures Classics,1.32,-0.039099498660971434,-0.08800690250215708,0.00010240186681706295
823,CineSon Entertainment,1.31,-0.039127947615772374,-0.09145815358067304,0.00010162609509875186
824,Scion Films,1.31,-0.039127947615772374,-0.09145815358067304,0.00010162609509875186
825,New Century Entertainment Corporation,1.3,-0.03915639657057331,-0.094909404659189,0.00010085032338044079
826,Avi Arad & Associates,1.3,-0.03915639657057331,-0.094909404659189,0.00010085032338044079
827,Bad Robot,1.3,-0.03915639657057331,-0.094909404659189,0.00010085032338044079
828,Dollface,1.29,-0.03918484552537425,-0.09836065573770497,0.0001000745516621297
829,Nimbus Film Productions,1.28,-0.039213294480175194,-0.10181190681622093,9.929877994381862e-05
830,C.O.R.E. Feature Animation,1.28,-0.039213294480175194,-0.10181190681622093,9.929877994381862e-05
831,Cloud Atlas Productions,1.28,-0.039213294480175194,-0.10181190681622093,9.929877994381862e-05
832,Stone Group Pictures,1.27,-0.039241743434976134,-0.10526315789473689,9.852300822550753e-05
833,Fu Works,1.27,-0.039241743434976134,-0.10526315789473689,9.852300822550753e-05
834,Toho Company,1.26,-0.039270192389777074,-0.10871440897325287,9.774723650719645e-05
835,Skydance Media,1.26,-0.039270192389777074,-0.10871440897325287,9.774723650719645e-05
836,Full Crew/Say Yea,1.25,-0.039298641344578014,-0.11216566005176883,9.697146478888536e-05
837,Blue Streak Films,1.25,-0.039298641344578014,-0.11216566005176883,9.697146478888536e-05
838,Broadway Video,1.25,-0.039298641344578014,-0.11216566005176883,9.697146478888536e-05
839,Artista Management,1.24,-0.03932709029937895,-0.1156169111302848,9.619569307057429e-05
840,Pathé Entertainment,1.24,-0.03932709029937895,-0.1156169111302848,9.619569307057429e-05
841,British Broadcasting Corporation (BBC),1.24,-0.03932709029937895,-0.1156169111302848,9.619569307057429e-05
842,Silver Sphere Corporation,1.24,-0.03932709029937895,-0.1156169111302848,9.619569307057429e-05
843,Archer Gray,1.24,-0.03932709029937895,-0.1156169111302848,9.619569307057429e-05
844,Cinecorp SAC,1.23,-0.03935553925417989,-0.11906816220880076,9.54199213522632e-05
845,"""DIA"" Productions GmbH & Co. KG",1.23,-0.03935553925417989,-0.11906816220880076,9.54199213522632e-05
846,2003 Productions,1.23,-0.03935553925417989,-0.11906816220880076,9.54199213522632e-05
847,Hawn / Sylbert Movie Company,1.2,-0.039440886118582714,-0.12942191544434867,9.309260619732995e-05
848,Mundy Lane Entertainment,1.2,-0.039440886118582714,-0.12942191544434867,9.309260619732995e-05
849,Medusa Film,1.2,-0.039440886118582714,-0.12942191544434867,9.309260619732995e-05
850,Seven Arts Pictures,1.2,-0.039440886118582714,-0.12942191544434867,9.309260619732995e-05
851,Millennium Films,1.2,-0.039440886118582714,-0.12942191544434867,9.309260619732995e-05
852,Big City Pictures,1.2,-0.039440886118582714,-0.12942191544434867,9.309260619732995e-05
853,26 Films,1.2,-0.039440886118582714,-0.12942191544434867,9.309260619732995e-05
854,Beijing Skywheel Entertainment Co.,1.2,-0.039440886118582714,-0.12942191544434867,9.309260619732995e-05
855,Onyx Films,1.2,-0.039440886118582714,-0.12942191544434867,9.309260619732995e-05
856,Religioso Primitiva,1.19,-0.03946933507338365,-0.13287316652286463,9.231683447901887e-05
857,MDP Worldwide,1.19,-0.03946933507338365,-0.13287316652286463,9.231683447901887e-05
858,Peters Entertainment,1.18,-0.03949778402818459,-0.1363244176013806,9.154106276070779e-05
859,Hopscotch Features,1.18,-0.03949778402818459,-0.1363244176013806,9.154106276070779e-05
860,Walt Disney Productions,1.17,-0.03952623298298553,-0.13977566867989655,9.07652910423967e-05
861,Channel Four Films,1.17,-0.03952623298298553,-0.13977566867989655,9.07652910423967e-05
862,Pacific Western,1.17,-0.03952623298298553,-0.13977566867989655,9.07652910423967e-05
863,Harpo Films,1.16,-0.03955468193778647,-0.1432269197584125,8.998951932408562e-05
864,Pandora Cinema,1.16,-0.03955468193778647,-0.1432269197584125,8.998951932408562e-05
865,Cent Productions Inc.,1.16,-0.03955468193778647,-0.1432269197584125,8.998951932408562e-05
866,GK Films,1.16,-0.03955468193778647,-0.1432269197584125,8.998951932408562e-05
867,Shapiro-Glickenhaus Entertainment,1.15,-0.03958313089258741,-0.14667817083692847,8.921374760577453e-05
868,Film Andes S.A.,1.15,-0.03958313089258741,-0.14667817083692847,8.921374760577453e-05
869,Forge,1.15,-0.03958313089258741,-0.14667817083692847,8.921374760577453e-05
870,Memento Films Production,1.15,-0.03958313089258741,-0.14667817083692847,8.921374760577453e-05
871,Imperative Entertainment,1.14,-0.03961157984738835,-0.15012942191544446,8.843797588746344e-05
872,Cinematograph AB,1.13,-0.03964002880218929,-0.15358067299396042,8.766220416915237e-05
873,Planet Productions,1.13,-0.03964002880218929,-0.15358067299396042,8.766220416915237e-05
874,Panorama Films,1.13,-0.03964002880218929,-0.15358067299396042,8.766220416915237e-05
875,Act III Communications,1.12,-0.03966847775699023,-0.1570319240724763,8.68864324508413e-05
876,Cinerenta Medienbeteiligungs KG,1.12,-0.03966847775699023,-0.1570319240724763,8.68864324508413e-05
877,CinemaNX,1.12,-0.03966847775699023,-0.1570319240724763,8.68864324508413e-05
878,Callahan Filmworks,1.12,-0.03966847775699023,-0.1570319240724763,8.68864324508413e-05
879,Verdi Productions,1.12,-0.03966847775699023,-0.1570319240724763,8.68864324508413e-05
880,Seraphim Films,1.11,-0.03969692671179117,-0.16048317515099225,8.611066073253021e-05
881,Forward Pass,1.11,-0.03969692671179117,-0.16048317515099225,8.611066073253021e-05
882,Renaissance Films,1.1,-0.03972537566659211,-0.16393442622950824,8.533488901421913e-05
883,Icon Entertainment International,1.1,-0.03972537566659211,-0.16393442622950824,8.533488901421913e-05
884,Warner Bros. Animation,1.1,-0.03972537566659211,-0.16393442622950824,8.533488901421913e-05
885,Burk A Project,1.1,-0.03972537566659211,-0.16393442622950824,8.533488901421913e-05
886,Elysian Dreams,1.09,-0.03975382462139305,-0.1673856773080242,8.455911729590804e-05
887,See-Saw Films,1.09,-0.03975382462139305,-0.1673856773080242,8.455911729590804e-05
888,Hivemind,1.08,-0.03978227357619399,-0.17083692838654016,8.378334557759697e-05
889,Broadway Pictures,1.08,-0.03978227357619399,-0.17083692838654016,8.378334557759697e-05
890,Prettybird,1.08,-0.03978227357619399,-0.17083692838654016,8.378334557759697e-05
891,Big Indie Pictures,1.08,-0.03978227357619399,-0.17083692838654016,8.378334557759697e-05
892,Pyramania,1.08,-0.03978227357619399,-0.17083692838654016,8.378334557759697e-05
893,Primate Pictures,1.07,-0.03981072253099493,-0.17428817946505612,8.300757385928588e-05
894,Eagle Associates.,1.06,-0.03983917148579586,-0.17773943054357208,8.22318021409748e-05
895,Cloud Ten Pictures,1.06,-0.03983917148579586,-0.17773943054357208,8.22318021409748e-05
896,Sweet Tea Pictures LLC,1.06,-0.03983917148579586,-0.17773943054357208,8.22318021409748e-05
897,De Laurentiis Entertainment Group (DEG),1.05,-0.0398676204405968,-0.18119068162208807,8.145603042266371e-05
898,Bud Yorkin Productions,1.05,-0.0398676204405968,-0.18119068162208807,8.145603042266371e-05
899,Live Entertainment,1.05,-0.0398676204405968,-0.18119068162208807,8.145603042266371e-05
900,Pioneer LDC,1.05,-0.0398676204405968,-0.18119068162208807,8.145603042266371e-05
901,Salon Pictures,1.05,-0.0398676204405968,-0.18119068162208807,8.145603042266371e-05
902,Mulberry Square Productions,1.04,-0.03989606939539774,-0.18464193270060403,8.068025870435262e-05
903,Rysher Entertainment,1.04,-0.03989606939539774,-0.18464193270060403,8.068025870435262e-05
904,Gullane Pictures,1.04,-0.03989606939539774,-0.18464193270060403,8.068025870435262e-05
905,"Morra, Brezner, Steinberg and Tenenbaum Entertainment (MBST)",1.04,-0.03989606939539774,-0.18464193270060403,8.068025870435262e-05
906,micro_scope,1.04,-0.03989606939539774,-0.18464193270060403,8.068025870435262e-05
907,CIP Filmproduktion GmbH,1.03,-0.03992451835019869,-0.18809318377912,7.990448698604154e-05
908,Baltimore Pictures,1.03,-0.03992451835019869,-0.18809318377912,7.990448698604154e-05
909,First Look International,1.03,-0.03992451835019869,-0.18809318377912,7.990448698604154e-05
910,Blue Tulip Productions,1.03,-0.03992451835019869,-0.18809318377912,7.990448698604154e-05
911,Babylon,1.03,-0.03992451835019869,-0.18809318377912,7.990448698604154e-05
912,Eros Worldwide,1.03,-0.03992451835019869,-0.18809318377912,7.990448698604154e-05
913,Alliance,1.03,-0.03992451835019869,-0.18809318377912,7.990448698604154e-05
914,Canana Films,1.03,-0.03992451835019869,-0.18809318377912,7.990448698604154e-05
915,Silver Screen Partners III,1.02,-0.03995296730499963,-0.19154443485763595,7.912871526773047e-05
916,Avenue Pictures,1.02,-0.03995296730499963,-0.19154443485763595,7.912871526773047e-05
917,Carolco Entertainment,1.02,-0.03995296730499963,-0.19154443485763595,7.912871526773047e-05
918,Devoted Productions,1.02,-0.03995296730499963,-0.19154443485763595,7.912871526773047e-05
919,Ghoulardi Film Company,1.02,-0.03995296730499963,-0.19154443485763595,7.912871526773047e-05
920,double A Films,1.02,-0.03995296730499963,-0.19154443485763595,7.912871526773047e-05
921,Funny Boy Films,1.02,-0.03995296730499963,-0.19154443485763595,7.912871526773047e-05
922,Carolco International N.V.,1.01,-0.03998141625980056,-0.1949956859361519,7.835294354941938e-05
923,Mystery Clock Cinema,1.01,-0.03998141625980056,-0.1949956859361519,7.835294354941938e-05
924,3311 Productions,1.01,-0.03998141625980056,-0.1949956859361519,7.835294354941938e-05
925,Osterman Weekend Associates,1.0,-0.0400098652146015,-0.19844693701466787,7.75771718311083e-05
926,Pope Productions,1.0,-0.0400098652146015,-0.19844693701466787,7.75771718311083e-05
927,Film Science,1.0,-0.0400098652146015,-0.19844693701466787,7.75771718311083e-05
928,Worldview Entertainment,1.0,-0.0400098652146015,-0.19844693701466787,7.75771718311083e-05
929,Goddard Textiles,1.0,-0.0400098652146015,-0.19844693701466787,7.75771718311083e-05
930,RKO Pictures,0.99,-0.04003831416940244,-0.20189818809318386,7.680140011279721e-05
931,Sandcastle 5 Productions,0.99,-0.04003831416940244,-0.20189818809318386,7.680140011279721e-05
932,Toho Pictures,0.99,-0.04003831416940244,-0.20189818809318386,7.680140011279721e-05
933,Eikon Film,0.99,-0.04003831416940244,-0.20189818809318386,7.680140011279721e-05
934,Vivendi Entertainment,0.99,-0.04003831416940244,-0.20189818809318386,7.680140011279721e-05
935,Block / Hanson,0.99,-0.04003831416940244,-0.20189818809318386,7.680140011279721e-05
936,Astute Films,0.99,-0.04003831416940244,-0.20189818809318386,7.680140011279721e-05
937,Sunbow Productions,0.98,-0.04006676312420338,-0.20534943917169982,7.602562839448612e-05
938,Price Entertainment,0.98,-0.04006676312420338,-0.20534943917169982,7.602562839448612e-05
939,Yash Raj Films,0.98,-0.04006676312420338,-0.20534943917169982,7.602562839448612e-05
940,Broad Green Pictures,0.98,-0.04006676312420338,-0.20534943917169982,7.602562839448612e-05
941,John Wells Productions,0.97,-0.04009521207900432,-0.20880069025021578,7.524985667617505e-05
942,Last Holiday Productions,0.97,-0.04009521207900432,-0.20880069025021578,7.524985667617505e-05
943,P2 Productions,0.97,-0.04009521207900432,-0.20880069025021578,7.524985667617505e-05
